TravelWeekDay_B03ID,DayID,IndividualID
1,2017050614,2017008051
1,2017050615,2017008051
1,2017050616,2017008051
2,2017050617,2017008051
1,2017050618,2017008052
1,2017050619,2017008052
1,2017050620,2017008052
1,2017042417,2017006699
1,2017042418,2017006699
1,2017042419,2017006699
1,2017042420,2017006699
2,2017042421,2017006700
1,2017042422,2017006700
1,2017042423,2017006700
1,2017042424,2017006700
1,2017042425,2017006700
1,2017042426,2017006700
2,2017042427,2017006700
1,2017042428,2017006704
2,2017042429,2017006704
2,2017042430,2017006704
1,2017042431,2017006704
1,2017042432,2017006704
1,2017042433,2017006704
1,2017067531,2017010797
1,2017067532,2017010797
1,2017067533,2017010797
1,2017067534,2017010797
2,2017067535,2017010797
2,2017067536,2017010797
1,2017067537,2017010798
1,2017067538,2017010798
1,2017067539,2017010798
1,2017067540,2017010798
1,2017067541,2017010798
2,2017067542,2017010798
2,2017067543,2017010798
1,2017067544,2017010799
1,2017067545,2017010799
1,2017067546,2017010799
1,2017067547,2017010799
1,2017067548,2017010799
2,2017067549,2017010799
2,2017067550,2017010799
2,2017067551,2017010800
1,2017067552,2017010800
1,2017067553,2017010800
1,2017067554,2017010800
1,2017067555,2017010800
1,2017067556,2017010800
2,2017067557,2017010800
2,2017067558,2017010801
1,2017067559,2017010801
1,2017067560,2017010801
1,2017067561,2017010801
1,2017067562,2017010801
1,2017067563,2017010801
2,2017067564,2017010801
2,2017067565,2017010802
1,2017067566,2017010802
1,2017067567,2017010802
1,2017100160,2017016011
1,2017100161,2017016011
1,2017100162,2017016011
1,2017100163,2017016011
1,2017100164,2017016012
2,2017100165,2017016012
2,2017100166,2017016012
1,2017100167,2017016012
1,2017100168,2017016012
1,2017100169,2017016012
1,2017100170,2017016012
1,2017100171,2017016013
2,2017100172,2017016013
2,2017100173,2017016013
1,2017100174,2017016013
1,2017100175,2017016013
1,2017100176,2017016013
1,2017100177,2017016013
1,2017100178,2017016014
2,2017100179,2017016014
2,2017100180,2017016014
1,2017100181,2017016014
1,2017100182,2017016014
1,2017100183,2017016014
1,2017100184,2017016014
1,2017100185,2017016015
2,2017100186,2017016015
2,2017100187,2017016015
1,2017100188,2017016015
1,2017100189,2017016015
1,2017100190,2017016015
1,2017100191,2017016015
2,2017100192,2017016016
1,2017100193,2017016016
1,2017100194,2017016016
1,2017100195,2017016016
1,2017100196,2017016016
1,2017100197,2017016016
2,2017100198,2017016016
2,2017100199,2017016017
1,2017100200,2017016017
1,2017100201,2017016017
1,2017100202,2017016017
1,2017100203,2017016017
1,2017100204,2017016017
2,2017100205,2017016017
1,2017100206,2017016018
1,2017100207,2017016018
1,2017100208,2017016018
2,2017100209,2017016018
2,2017100210,2017016018
1,2017100211,2017016018
1,2017100212,2017016018
1,2017100213,2017016019
2,2017006512,2017001013
2,2017006513,2017001013
1,2017006514,2017001013
1,2017006515,2017001013
1,2017006516,2017001013
1,2017006517,2017001013
1,2017061342,2017009747
1,2017061343,2017009747
2,2017061344,2017009747
2,2017061345,2017009747
1,2017061346,2017009747
1,2017061347,2017009747
1,2017061348,2017009747
1,2017061349,2017009755
1,2017061350,2017009755
1,2017061351,2017009755
2,2017061352,2017009755
2,2017061353,2017009755
1,2017061354,2017009755
1,2017061355,2017009755
1,2017061356,2017009756
1,2017061357,2017009756
1,2017061358,2017009756
2,2017061359,2017009756
2,2017061360,2017009756
1,2017061361,2017009756
1,2017061362,2017009756
1,2017061363,2017009757
1,2017061364,2017009757
1,2017061365,2017009757
2,2017061366,2017009757
2,2017061367,2017009757
1,2017061368,2017009757
1,2017061369,2017009757
1,2017061370,2017009758
1,2017061371,2017009758
1,2017061372,2017009758
2,2017061373,2017009758
2,2017061374,2017009758
1,2017061375,2017009758
1,2017061376,2017009758
2,2017061377,2017009759
2,2017061378,2017009759
1,2017061379,2017009759
1,2017061380,2017009759
1,2017061381,2017009759
1,2017061382,2017009759
1,2017061383,2017009759
2,2017061384,2017009760
2,2017061385,2017009760
1,2017061386,2017009760
1,2017061387,2017009760
1,2017061388,2017009760
1,2017061389,2017009760
1,2017030752,2017004865
1,2017030753,2017004865
1,2017030754,2017004865
1,2017030755,2017004865
1,2017030756,2017004865
2,2017030757,2017004865
2,2017030758,2017004865
2,2017030759,2017004866
2,2017030760,2017004866
1,2017030761,2017004866
1,2017030762,2017004866
1,2017030763,2017004866
1,2017030764,2017004866
1,2017030765,2017004866
2,2017030766,2017004867
2,2017030767,2017004867
1,2017030768,2017004867
1,2017030769,2017004867
1,2017030770,2017004867
1,2017030771,2017004867
1,2017030772,2017004867
2,2017030773,2017004868
2,2017030774,2017004868
1,2017030775,2017004868
1,2017030776,2017004868
1,2017030777,2017004868
1,2017030778,2017004868
1,2017030779,2017004868
2,2017030780,2017004869
2,2017030781,2017004869
1,2017030782,2017004869
1,2017030783,2017004869
1,2017030784,2017004869
1,2017030785,2017004869
1,2017030786,2017004869
2,2017030787,2017004870
2,2017030788,2017004870
1,2017030789,2017004870
1,2017030790,2017004870
1,2017030791,2017004870
1,2017030792,2017004870
1,2017030793,2017004870
2,2017030794,2017004871
2,2017030795,2017004871
1,2017030796,2017004871
1,2017030797,2017004871
1,2017030798,2017004871
1,2017030799,2017004871
1,2017030800,2017004871
2,2017030801,2017004872
2,2017030802,2017004872
1,2017030803,2017004872
1,2017030804,2017004872
1,2017030805,2017004872
1,2017023714,2017003753
1,2017023715,2017003753
1,2017023716,2017003753
1,2017023717,2017003754
1,2017023718,2017003754
2,2017023719,2017003754
2,2017023720,2017003754
1,2017023721,2017003754
1,2017023722,2017003754
1,2017023723,2017003754
1,2017023724,2017003755
1,2017023725,2017003755
2,2017023726,2017003755
2,2017023727,2017003755
1,2017023728,2017003755
1,2017023729,2017003755
1,2017023730,2017003755
1,2017023731,2017003756
1,2017023732,2017003756
2,2017023733,2017003756
2,2017023734,2017003756
1,2017023735,2017003756
1,2017023736,2017003756
1,2017023737,2017003756
1,2017023738,2017003757
1,2017023739,2017003757
2,2017023740,2017003757
2,2017023741,2017003757
1,2017023742,2017003757
1,2017023743,2017003757
1,2017023744,2017003757
1,2017023745,2017003758
1,2017023746,2017003758
2,2017023747,2017003758
2,2017023748,2017003758
1,2017023749,2017003758
1,2017023750,2017003758
1,2017023751,2017003758
1,2017023752,2017003759
2,2017023753,2017003759
2,2017023754,2017003759
1,2017023755,2017003759
1,2017023756,2017003759
1,2017023757,2017003759
1,2017023758,2017003759
2,2017023759,2017003760
1,2017023760,2017003760
1,2017023761,2017003760
1,2017023762,2017003760
1,2017023763,2017003760
1,2017023764,2017003760
2,2017023765,2017003760
1,2017023766,2017003761
1,2017023767,2017003761
1,2017071765,2017011484
1,2017071766,2017011484
1,2017071767,2017011484
1,2017071768,2017011484
2,2017071769,2017011484
2,2017071770,2017011484
1,2017071771,2017011484
1,2017071772,2017011485
1,2017071773,2017011485
1,2017071774,2017011485
1,2017071775,2017011485
2,2017071776,2017011485
2,2017071777,2017011485
1,2017071778,2017011485
2,2017071779,2017011486
1,2017071780,2017011486
1,2017071781,2017011486
1,2017071782,2017011486
1,2017071783,2017011486
1,2017071784,2017011486
2,2017071785,2017011486
2,2017071786,2017011487
1,2017071787,2017011487
1,2017071788,2017011487
1,2017071789,2017011487
1,2017071790,2017011487
1,2017071791,2017011487
2,2017071792,2017011487
1,2017071793,2017011488
1,2017071794,2017011488
1,2017071795,2017011488
2,2017071796,2017011488
2,2017071797,2017011488
1,2017071798,2017011488
1,2017071799,2017011488
1,2017071800,2017011489
1,2017071801,2017011489
1,2017071802,2017011489
2,2017071803,2017011489
2,2017071804,2017011489
1,2017071805,2017011489
1,2017071806,2017011489
1,2017071807,2017011490
1,2017071808,2017011490
1,2017071809,2017011490
2,2017071810,2017011490
2,2017071811,2017011490
1,2017071812,2017011490
1,2017071813,2017011490
1,2017071814,2017011491
1,2017071815,2017011491
1,2017071816,2017011491
2,2017071817,2017011491
2,2017071818,2017011491
1,2017099466,2017015905
1,2017099467,2017015905
1,2017099468,2017015905
1,2017099469,2017015905
2,2017099470,2017015905
2,2017099471,2017015906
1,2017099472,2017015906
1,2017099473,2017015906
1,2017099474,2017015906
1,2017099475,2017015906
1,2017099476,2017015906
2,2017099477,2017015906
2,2017099478,2017015907
1,2017099479,2017015907
1,2017036384,2017005754
1,2017036385,2017005754
1,2017036386,2017005754
1,2017036387,2017005755
2,2017036388,2017005755
2,2017036389,2017005755
1,2017036390,2017005755
1,2017036391,2017005755
1,2017036392,2017005755
1,2017036393,2017005755
1,2017036394,2017005756
2,2017036395,2017005756
2,2017036396,2017005756
1,2017036397,2017005756
1,2017036398,2017005756
1,2017036399,2017005756
1,2017036400,2017005756
1,2017036401,2017005757
2,2017036402,2017005757
2,2017036403,2017005757
1,2017036404,2017005757
1,2017036405,2017005757
1,2017036406,2017005757
1,2017036407,2017005757
2,2017036408,2017005758
2,2017036409,2017005758
1,2017036410,2017005758
1,2017036411,2017005758
1,2017036412,2017005758
1,2017036413,2017005758
1,2017036414,2017005758
2,2017036415,2017005759
2,2017036416,2017005759
1,2017036417,2017005759
1,2017036418,2017005759
1,2017036419,2017005759
1,2017036420,2017005759
1,2017036421,2017005759
1,2017099480,2017015907
1,2017099481,2017015907
1,2017048504,2017007719
1,2017048505,2017007719
1,2017048506,2017007719
1,2017048507,2017007719
1,2017048508,2017007719
2,2017048509,2017007719
2,2017048510,2017007719
1,2017048511,2017007720
1,2017048512,2017007720
1,2017048513,2017007720
1,2017048514,2017007720
1,2017048515,2017007720
2,2017048516,2017007720
2,2017048517,2017007720
1,2017048518,2017007721
1,2017048519,2017007721
2,2017048520,2017007721
2,2017048521,2017007721
1,2017048522,2017007721
1,2017048523,2017007721
1,2017048524,2017007721
1,2017048525,2017007722
1,2017048526,2017007722
1,2017002499,2017000392
1,2017002500,2017000393
2,2017002501,2017000393
2,2017002502,2017000393
1,2017002503,2017000393
1,2017002504,2017000393
1,2017002505,2017000393
1,2017002506,2017000393
1,2017029947,2017004734
1,2017029948,2017004734
2,2017029949,2017004734
2,2017029950,2017004734
1,2017029951,2017004734
1,2017029952,2017004734
1,2017029953,2017004734
1,2017029954,2017004735
1,2017029955,2017004735
2,2017029956,2017004735
2,2017029957,2017004735
1,2017029958,2017004735
1,2017029959,2017004735
1,2017029960,2017004735
1,2017029961,2017004736
1,2017029962,2017004736
2,2017029963,2017004736
2,2017029964,2017004736
1,2017029965,2017004736
1,2017029966,2017004736
1,2017029967,2017004736
1,2017029968,2017004737
1,2017029969,2017004737
1,2017045945,2017007292
1,2017045946,2017007292
1,2017045947,2017007292
1,2017045948,2017007292
2,2017045949,2017007293
1,2017045950,2017007293
1,2017045951,2017007293
1,2017045952,2017007293
1,2017045953,2017007293
1,2017045954,2017007293
2,2017045955,2017007293
2,2017045956,2017007294
1,2017045957,2017007294
1,2017045958,2017007294
1,2017045959,2017007294
1,2017045960,2017007294
1,2017045961,2017007294
2,2017045962,2017007294
1,2017045963,2017007295
1,2017045964,2017007295
2,2017045965,2017007295
2,2017045966,2017007295
1,2017045967,2017007295
1,2017045968,2017007295
1,2017045969,2017007295
1,2017045970,2017007296
1,2017045971,2017007296
1,2017045972,2017007296
1,2017045973,2017007296
2,2017045974,2017007296
2,2017045975,2017007296
1,2017045976,2017007296
2,2017070603,2017011290
1,2017070604,2017011290
1,2017070605,2017011290
1,2017070606,2017011290
1,2017070607,2017011290
1,2017070608,2017011290
2,2017070609,2017011290
1,2017070610,2017011296
1,2017070611,2017011296
1,2017070612,2017011296
1,2017070613,2017011296
1,2017070614,2017011296
2,2017070615,2017011296
2,2017070616,2017011296
1,2017070617,2017011297
1,2017070618,2017011297
1,2017070619,2017011297
1,2017070620,2017011297
1,2017070621,2017011297
2,2017070622,2017011297
2,2017070623,2017011297
1,2017070624,2017011298
2,2017041048,2017006499
1,2017041049,2017006500
1,2017041050,2017006500
1,2017041051,2017006500
1,2017041052,2017006500
1,2017041053,2017006500
2,2017041054,2017006500
2,2017041055,2017006500
1,2017041056,2017006501
1,2017041057,2017006501
1,2017041058,2017006501
1,2017041059,2017006501
1,2017041060,2017006501
2,2017041061,2017006501
2,2017041062,2017006501
1,2017041063,2017006502
1,2017041064,2017006502
1,2017041065,2017006502
1,2017041066,2017006502
1,2017041067,2017006502
2,2017041068,2017006502
2,2017041069,2017006502
1,2017041070,2017006503
1,2017041071,2017006503
1,2017041072,2017006503
1,2017041073,2017006503
2,2017041074,2017006503
2,2017041075,2017006503
1,2017041076,2017006503
1,2017041077,2017006504
1,2017041078,2017006504
1,2017041079,2017006504
1,2017041080,2017006504
2,2017041081,2017006504
2,2017041082,2017006504
1,2017041083,2017006504
1,2017041168,2017006519
1,2017041169,2017006519
1,2017041170,2017006519
1,2017041171,2017006519
1,2017041172,2017006519
2,2017041173,2017006519
2,2017041174,2017006519
1,2017041175,2017006520
1,2017041176,2017006520
1,2017041177,2017006520
1,2017041178,2017006520
1,2017041179,2017006520
2,2017041180,2017006520
2,2017041181,2017006520
1,2017041182,2017006521
1,2017041183,2017006521
1,2017041184,2017006521
1,2017041185,2017006521
1,2017043344,2017006858
2,2017043345,2017006859
2,2017043346,2017006859
1,2017043347,2017006859
1,2017043348,2017006859
1,2017043349,2017006859
1,2017043350,2017006859
1,2017043351,2017006859
1,2017043352,2017006860
1,2017043353,2017006860
2,2017043354,2017006860
2,2017043355,2017006860
1,2017043356,2017006860
1,2017043357,2017006860
1,2017043358,2017006860
1,2017043359,2017006861
1,2017043360,2017006861
2,2017043361,2017006861
2,2017043362,2017006861
1,2017043363,2017006861
1,2017043364,2017006861
1,2017043365,2017006861
2,2017043366,2017006866
1,2017043367,2017006866
1,2017043368,2017006866
1,2017043369,2017006866
1,2017043370,2017006866
1,2017043371,2017006866
2,2017043372,2017006866
2,2017043373,2017006867
1,2017043374,2017006867
1,2017043375,2017006867
1,2017043376,2017006867
1,2017043377,2017006867
1,2017043378,2017006867
2,2017043379,2017006867
2,2017043380,2017006868
1,2017043381,2017006868
1,2017043382,2017006868
1,2017043383,2017006868
1,2017043384,2017006868
1,2017043385,2017006868
2,2017043386,2017006868
1,2017045473,2017007213
1,2017045474,2017007213
1,2017045475,2017007213
2,2017045476,2017007213
2,2017045477,2017007213
1,2017045478,2017007213
1,2017026692,2017004216
1,2017026693,2017004216
1,2017026694,2017004216
1,2017026695,2017004216
1,2017026696,2017004216
2,2017075484,2017012125
1,2017075485,2017012125
1,2017075486,2017012125
1,2017075487,2017012125
1,2017075488,2017012125
1,2017075489,2017012126
2,2017075490,2017012126
2,2017075491,2017012126
1,2017075492,2017012126
1,2017075493,2017012126
1,2017075494,2017012126
1,2017075495,2017012126
1,2017075496,2017012127
2,2017075497,2017012127
2,2017075498,2017012127
1,2017075499,2017012127
1,2017075500,2017012127
1,2017075501,2017012127
1,2017075502,2017012127
1,2017075503,2017012128
1,2017075504,2017012128
1,2017075505,2017012128
1,2017075506,2017012128
1,2017075507,2017012128
2,2017075508,2017012128
2,2017075509,2017012128
1,2017075510,2017012129
1,2017075511,2017012129
1,2017075512,2017012129
1,2017075513,2017012129
1,2017075514,2017012129
2,2017075515,2017012129
2,2017075516,2017012129
2,2017075517,2017012130
2,2017075518,2017012130
1,2017075519,2017012130
1,2017075520,2017012130
1,2017075521,2017012130
1,2017075522,2017012130
1,2017075523,2017012130
2,2017075524,2017012131
1,2017075525,2017012131
1,2017075526,2017012131
1,2017075527,2017012131
1,2017075528,2017012131
1,2017075529,2017012131
2,2017075530,2017012131
2,2017075531,2017012132
1,2017075532,2017012132
1,2017075533,2017012132
1,2017075534,2017012132
1,2017075535,2017012132
1,2017075536,2017012132
2,2017075537,2017012132
2,2017020632,2017003233
2,2017020633,2017003233
1,2017020634,2017003233
1,2017020635,2017003233
1,2017020636,2017003233
1,2017020637,2017003234
1,2017020638,2017003234
2,2017020639,2017003234
2,2017020640,2017003234
1,2017020641,2017003234
1,2017020642,2017003234
1,2017020643,2017003234
1,2017020644,2017003235
1,2017020645,2017003235
1,2017020646,2017003235
1,2017020647,2017003235
2,2017020648,2017003235
2,2017020649,2017003235
1,2017020650,2017003235
2,2017020651,2017003236
1,2017020652,2017003236
1,2017020653,2017003236
1,2017020654,2017003236
1,2017020655,2017003236
1,2017020656,2017003236
2,2017020657,2017003236
2,2017020658,2017003237
1,2017020659,2017003237
1,2017020660,2017003237
1,2017020661,2017003237
1,2017020662,2017003237
1,2017020663,2017003237
2,2017020664,2017003237
2,2017020665,2017003238
1,2017020666,2017003238
1,2017020667,2017003238
1,2017020668,2017003238
1,2017020669,2017003238
1,2017020670,2017003238
2,2017020671,2017003238
2,2017020672,2017003239
1,2017020673,2017003239
1,2017020674,2017003239
1,2017020675,2017003239
1,2017020676,2017003239
1,2017020677,2017003239
2,2017020678,2017003239
1,2017020679,2017003240
1,2017020680,2017003240
2,2017020681,2017003240
2,2017020682,2017003240
1,2017020683,2017003240
1,2017020684,2017003240
1,2017020685,2017003240
1,2017100214,2017016019
1,2017100215,2017016019
2,2017100216,2017016019
2,2017100217,2017016019
1,2017100218,2017016019
1,2017100219,2017016019
1,2017100220,2017016020
1,2017100221,2017016020
1,2017100222,2017016020
2,2017100223,2017016020
2,2017100224,2017016020
1,2017100225,2017016020
1,2017100226,2017016020
1,2017100227,2017016021
1,2017100228,2017016021
1,2017100229,2017016021
2,2017100230,2017016021
2,2017100231,2017016021
1,2017100232,2017016021
1,2017100233,2017016021
1,2017100234,2017016022
2,2017100235,2017016022
2,2017100236,2017016022
1,2017100237,2017016022
1,2017100238,2017016022
1,2017100239,2017016022
1,2017100240,2017016022
1,2017100241,2017016023
2,2017100242,2017016023
2,2017100243,2017016023
1,2017100244,2017016023
1,2017100245,2017016023
1,2017100246,2017016023
1,2017100247,2017016023
1,2017100248,2017016024
1,2017100249,2017016024
1,2017100250,2017016024
2,2017100251,2017016024
2,2017100252,2017016024
1,2017100253,2017016024
1,2017100254,2017016024
1,2017100255,2017016025
1,2017100256,2017016025
1,2017100257,2017016025
2,2017100258,2017016025
1,2017071370,2017011414
1,2017071371,2017011414
1,2017071372,2017011414
1,2017071373,2017011415
2,2017071374,2017011415
2,2017071375,2017011415
1,2017071376,2017011415
1,2017071377,2017011415
1,2017071378,2017011415
1,2017055061,2017008747
2,2017055062,2017008747
1,2017055063,2017008748
1,2017055064,2017008748
1,2017055065,2017008748
2,2017055066,2017008748
2,2017055067,2017008748
1,2017055068,2017008748
1,2017055069,2017008748
1,2017055070,2017008749
1,2017055071,2017008749
1,2017055072,2017008749
2,2017055073,2017008749
2,2017055074,2017008749
1,2017055075,2017008749
1,2017055076,2017008749
1,2017055077,2017008750
1,2017055078,2017008750
1,2017055079,2017008750
2,2017055080,2017008750
2,2017023089,2017003630
2,2017023090,2017003630
1,2017023091,2017003630
1,2017023092,2017003630
1,2017023093,2017003630
1,2017023094,2017003631
1,2017023095,2017003631
2,2017023096,2017003631
2,2017023097,2017003631
1,2017023098,2017003631
1,2017023099,2017003631
1,2017023100,2017003631
2,2017023101,2017003632
1,2017023102,2017003632
1,2017023103,2017003632
1,2017023104,2017003632
1,2017023105,2017003632
1,2017023106,2017003632
2,2017023107,2017003632
2,2017023108,2017003633
1,2017023109,2017003633
1,2017023110,2017003633
1,2017023111,2017003633
1,2017023112,2017003633
1,2017023113,2017003633
2,2017023114,2017003633
2,2017025243,2017003986
2,2017025244,2017003986
1,2017025245,2017003986
1,2017025246,2017003986
1,2017025247,2017003986
1,2017025248,2017003986
1,2017025249,2017003986
2,2017025250,2017003987
1,2017045220,2017007176
1,2017045221,2017007177
1,2017045222,2017007177
2,2017045223,2017007177
2,2017045224,2017007177
1,2017045225,2017007177
1,2017045226,2017007177
1,2017045227,2017007177
1,2017045228,2017007178
1,2017045229,2017007178
2,2017045230,2017007178
2,2017045231,2017007178
1,2017045232,2017007178
1,2017045233,2017007178
1,2017045234,2017007178
1,2017045235,2017007179
1,2017045236,2017007179
1,2017045237,2017007179
2,2017045238,2017007179
2,2017045239,2017007179
1,2017045240,2017007179
1,2017045241,2017007179
1,2017045242,2017007180
1,2017045243,2017007180
1,2017045244,2017007180
1,2017045245,2017007180
1,2017045246,2017007180
2,2017045247,2017007180
2,2017045248,2017007180
2,2017045249,2017007181
1,2017045250,2017007181
1,2017045251,2017007181
1,2017045252,2017007181
1,2017045253,2017007181
1,2017045254,2017007181
2,2017045255,2017007181
2,2017045256,2017007182
1,2017045257,2017007182
1,2017045258,2017007182
1,2017045259,2017007182
1,2017045260,2017007182
1,2017045261,2017007182
2,2017045262,2017007182
2,2017045263,2017007183
1,2017045264,2017007183
1,2017045265,2017007183
1,2017045266,2017007183
1,2017045267,2017007183
1,2017045268,2017007183
2,2017045269,2017007183
1,2017045270,2017007184
1,2017045271,2017007184
2,2017045272,2017007184
2,2017045273,2017007184
1,2017067568,2017010802
1,2017067569,2017010802
1,2017067570,2017010802
2,2017067571,2017010802
2,2017067572,2017010803
1,2017067573,2017010803
1,2017067574,2017010803
1,2017067575,2017010803
1,2017067576,2017010803
1,2017067577,2017010803
2,2017067578,2017010803
1,2017067579,2017010804
1,2017067580,2017010804
1,2017067581,2017010804
1,2017067582,2017010804
1,2017067583,2017010804
2,2017067584,2017010804
2,2017067585,2017010804
1,2017067586,2017010805
1,2017067587,2017010805
1,2017067588,2017010805
1,2017042434,2017006704
1,2017042435,2017006705
2,2017042436,2017006705
2,2017042437,2017006705
1,2017042438,2017006705
1,2017042439,2017006705
1,2017042440,2017006705
1,2017042441,2017006705
1,2017042442,2017006706
2,2017042443,2017006706
2,2017042444,2017006706
1,2017042445,2017006706
1,2017042446,2017006706
1,2017042447,2017006706
1,2017042448,2017006706
2,2017042449,2017006707
2,2017042450,2017006707
1,2017042451,2017006707
1,2017042452,2017006707
1,2017042453,2017006707
1,2017042454,2017006707
1,2017042455,2017006707
2,2017042456,2017006708
2,2017042457,2017006708
1,2017042458,2017006708
1,2017042459,2017006708
1,2017042460,2017006708
1,2017042461,2017006708
1,2017042462,2017006708
2,2017042463,2017006709
2,2017042464,2017006709
1,2017042465,2017006709
1,2017042466,2017006709
1,2017030806,2017004872
1,2017030807,2017004872
1,2017030808,2017004874
2,2017030809,2017004874
2,2017030810,2017004874
1,2017030811,2017004874
1,2017030812,2017004874
1,2017030813,2017004874
1,2017030814,2017004874
1,2017030815,2017004875
2,2017030816,2017004875
2,2017030817,2017004875
1,2017030818,2017004875
1,2017030819,2017004875
1,2017030820,2017004875
1,2017030821,2017004875
2,2017016901,2017002641
2,2017016902,2017002641
1,2017016903,2017002641
1,2017016904,2017002641
1,2017016905,2017002641
1,2017016906,2017002642
1,2017016907,2017002642
1,2017016908,2017002642
1,2017016909,2017002642
2,2017016910,2017002642
2,2017016911,2017002642
1,2017016912,2017002642
1,2017016913,2017002643
1,2017016914,2017002643
1,2017016915,2017002643
1,2017016916,2017002643
2,2017016917,2017002643
2,2017016918,2017002643
1,2017016919,2017002643
1,2017016920,2017002644
1,2017016921,2017002644
1,2017016922,2017002644
1,2017016923,2017002644
2,2017016924,2017002644
2,2017016925,2017002644
1,2017016926,2017002644
1,2017016927,2017002645
1,2017016928,2017002645
1,2017016929,2017002645
1,2017016930,2017002645
2,2017016931,2017002645
2,2017016932,2017002645
1,2017016933,2017002645
1,2017016934,2017002646
1,2017016935,2017002646
1,2017016936,2017002646
1,2017016937,2017002646
2,2017016938,2017002646
1,2017023768,2017003761
1,2017023769,2017003761
2,2017023770,2017003761
2,2017023771,2017003761
1,2017023772,2017003761
1,2017023773,2017003763
1,2017023774,2017003763
1,2017023775,2017003763
1,2017023776,2017003763
1,2017023777,2017003763
2,2017023778,2017003763
2,2017023779,2017003763
1,2017023780,2017003764
1,2017023781,2017003764
1,2017023782,2017003764
1,2017023783,2017003764
1,2017023784,2017003764
2,2017023785,2017003764
2,2017023786,2017003764
2,2017023787,2017003765
1,2017023788,2017003765
1,2017023789,2017003765
1,2017023790,2017003765
1,2017023791,2017003765
1,2017023792,2017003765
2,2017023793,2017003765
1,2017023794,2017003766
2,2017023795,2017003766
2,2017023796,2017003766
1,2017023797,2017003766
1,2017023798,2017003766
1,2017023799,2017003766
1,2017023800,2017003766
1,2017023801,2017003767
2,2017023802,2017003767
2,2017023803,2017003767
1,2017023804,2017003767
1,2017023805,2017003767
1,2017023806,2017003767
1,2017023807,2017003767
1,2017023808,2017003768
2,2017023809,2017003768
2,2017023810,2017003768
1,2017023811,2017003768
1,2017023812,2017003768
1,2017023813,2017003768
1,2017023814,2017003768
1,2017023815,2017003769
2,2017023816,2017003769
2,2017023817,2017003769
1,2017023818,2017003769
1,2017023819,2017003769
1,2017023820,2017003769
1,2017023821,2017003769
2,2017029970,2017004737
2,2017029971,2017004737
1,2017029972,2017004737
1,2017029973,2017004737
1,2017029974,2017004737
2,2017029975,2017004738
2,2017029976,2017004738
1,2017029977,2017004738
1,2017029978,2017004738
1,2017029979,2017004738
1,2017029980,2017004738
1,2017029981,2017004738
2,2017029982,2017004739
2,2017029983,2017004739
1,2017029984,2017004739
1,2017029985,2017004739
1,2017029986,2017004739
1,2017029987,2017004739
1,2017029988,2017004739
1,2017029989,2017004740
1,2017029990,2017004740
1,2017029991,2017004740
1,2017029992,2017004740
1,2017029993,2017004740
2,2017029994,2017004740
2,2017029995,2017004740
1,2017029996,2017004741
1,2017029997,2017004741
1,2017029998,2017004741
1,2017029999,2017004741
1,2017030000,2017004741
2,2017030001,2017004741
2,2017030002,2017004741
2,2017030003,2017004746
2,2017030004,2017004746
1,2017014158,2017002215
1,2017014159,2017002215
1,2017014160,2017002215
2,2017014161,2017002215
1,2017014162,2017002216
2,2017014163,2017002216
2,2017014164,2017002216
1,2017014165,2017002216
1,2017014166,2017002216
1,2017014167,2017002216
1,2017014168,2017002216
1,2017014169,2017002217
2,2017014170,2017002217
2,2017014171,2017002217
1,2017014172,2017002217
1,2017014173,2017002217
1,2017014174,2017002217
1,2017014175,2017002217
1,2017014176,2017002218
1,2017070625,2017011298
1,2017070626,2017011298
1,2017070627,2017011298
1,2017070628,2017011298
2,2017070629,2017011298
2,2017070630,2017011298
1,2017070631,2017011299
1,2017070632,2017011299
1,2017070633,2017011299
1,2017070634,2017011299
1,2017070635,2017011299
2,2017070636,2017011299
2,2017070637,2017011299
2,2017070638,2017011300
1,2017070639,2017011300
1,2017070640,2017011300
1,2017070641,2017011300
1,2017070642,2017011300
1,2017070643,2017011300
2,2017070644,2017011300
2,2017070645,2017011301
1,2017070646,2017011301
1,2017070647,2017011301
1,2017070648,2017011301
1,2017070649,2017011301
1,2017070650,2017011301
2,2017070651,2017011301
1,2017070652,2017011302
1,2017070653,2017011302
1,2017070654,2017011302
1,2017070655,2017011302
2,2017070656,2017011302
2,2017070657,2017011302
1,2017070658,2017011302
1,2017070659,2017011303
1,2017070660,2017011303
1,2017070661,2017011303
1,2017070662,2017011303
2,2017070663,2017011303
2,2017070664,2017011303
1,2017070665,2017011303
1,2017070666,2017011304
1,2017070667,2017011304
2,2017070668,2017011304
2,2017070669,2017011304
1,2017070670,2017011304
1,2017070671,2017011304
1,2017070672,2017011304
1,2017070673,2017011305
2,2017070674,2017011305
2,2017070675,2017011305
1,2017070676,2017011305
1,2017070677,2017011305
1,2017070678,2017011305
1,2017047663,2017007575
1,2017047664,2017007576
1,2017047665,2017007576
2,2017047666,2017007576
2,2017047667,2017007576
1,2017047668,2017007576
1,2017047669,2017007576
1,2017047670,2017007576
1,2017033405,2017005291
2,2017033406,2017005291
2,2017033407,2017005291
1,2017033408,2017005291
1,2017033409,2017005291
1,2017033410,2017005291
1,2017033411,2017005291
1,2017033412,2017005292
1,2017033413,2017005292
1,2017033414,2017005292
2,2017033415,2017005292
2,2017033416,2017005292
1,2017033417,2017005292
1,2017033418,2017005292
1,2017033419,2017005293
