TripID,SurveyYear,DayID,IndividualID,TravDay,NumStages,MainMode_B04ID,TripPurpose_B04ID,TripDisIncSW_B01ID,TripPurpFrom_B01ID,TripPurpTo_B01ID,JTTXSC,JD,TripStart_B01ID,TripTotalTime,TripTravTime
2015055588,2015,2015026194,2015004035,7,1,1,3,2,3,23,20,1.0,16,30,20
2015055589,2015,2015026194,2015004035,7,1,4,3,2,23,20,5,1.0,17,5,5
2015055590,2015,2015026194,2015004035,7,1,4,3,2,20,23,5,1.0,18,5,5
2015055865,2015,2015026286,2015004049,1,2,11,7,12,23,10,280,201.0,7,305,280
2015055866,2015,2015026287,2015004049,2,1,4,7,7,10,10,30,20.0,12,30,30
2015055867,2015,2015026287,2015004049,2,1,4,7,7,10,10,30,20.0,17,30,30
2015055868,2015,2015026288,2015004049,3,3,11,7,12,10,23,175,216.0,21,235,175
2015055869,2015,2015026289,2015004049,4,1,3,7,4,23,15,15,3.0,12,15,15
2015055870,2015,2015026289,2015004049,4,1,3,7,4,15,23,15,3.0,15,15,15
2015055871,2015,2015026290,2015004049,5,1,3,1,5,23,1,30,6.0,9,30,30
2015055872,2015,2015026290,2015004049,5,1,3,1,5,1,23,30,6.0,22,30,30
2015055873,2015,2015026291,2015004049,6,1,1,4,2,23,4,25,1.0,12,25,25
2015055874,2015,2015026291,2015004049,6,1,1,4,2,4,23,25,1.0,-8,25,25
2015055875,2015,2015026291,2015004049,6,1,3,7,2,23,10,10,1.0,15,10,10
2015055876,2015,2015026291,2015004049,6,1,3,4,5,10,4,25,5.0,-8,25,25
2015055877,2015,2015026291,2015004049,6,1,3,3,5,4,20,25,6.0,16,25,25
2015055878,2015,2015026291,2015004049,6,1,3,3,5,20,23,17,5.5,-8,17,17
2015055879,2015,2015026291,2015004049,6,1,3,7,2,23,12,10,1.5,20,10,10
2015055880,2015,2015026291,2015004049,6,1,3,7,2,12,23,10,1.5,21,10,10
2015055881,2015,2015026292,2015004049,7,1,3,1,5,23,1,30,6.0,9,30,30
2015055882,2015,2015026292,2015004049,7,1,3,1,5,1,23,30,6.0,16,30,30
2015056165,2015,2015026398,2015004071,1,1,8,3,3,23,3,30,2.0,9,30,30
2015056166,2015,2015026398,2015004071,1,1,8,3,3,3,23,30,2.0,16,30,30
2015056167,2015,2015026399,2015004071,2,1,8,3,3,23,3,30,2.0,9,30,30
2015056168,2015,2015026399,2015004071,2,1,8,3,3,3,23,30,2.0,16,30,30
2015056169,2015,2015026400,2015004071,3,1,8,3,3,23,3,30,2.0,9,30,30
2015056170,2015,2015026400,2015004071,3,1,8,3,3,3,23,30,2.0,16,30,30
2015056171,2015,2015026401,2015004071,4,1,8,3,3,23,3,30,2.0,9,30,30
2015056172,2015,2015026401,2015004071,4,1,8,3,3,3,23,30,2.0,16,30,30
2015056173,2015,2015026403,2015004071,6,1,4,7,3,23,12,10,2.5,12,15,10
2015056174,2015,2015026403,2015004071,6,1,4,7,3,12,23,10,2.5,15,15,10
2015056229,2015,2015026433,2015004076,1,2,11,7,12,23,14,190,205.0,-8,260,190
2015056230,2015,2015026433,2015004076,1,1,10,7,2,14,14,13,1.53,-8,16,13
2015056231,2015,2015026434,2015004076,2,2,11,7,12,14,23,190,215.0,-8,260,190
2015056232,2015,2015026435,2015004076,3,1,3,4,5,23,4,10,5.0,13,10,10
2015056233,2015,2015026435,2015004076,3,1,3,4,5,4,23,10,5.0,14,10,10
2015056234,2015,2015026436,2015004076,4,1,3,1,7,23,1,40,18.0,10,40,40
2015056235,2015,2015026436,2015004076,4,1,3,1,7,1,23,45,18.0,19,45,45
2015056236,2015,2015026437,2015004076,5,1,3,1,7,23,1,40,18.0,9,50,40
2015056237,2015,2015026437,2015004076,5,1,3,1,7,1,23,30,18.0,19,30,30
2015056238,2015,2015026439,2015004076,7,1,3,1,7,23,1,40,18.0,9,40,40
2015056239,2015,2015026439,2015004076,7,1,3,4,3,1,4,10,2.0,13,10,10
2015056240,2015,2015026439,2015004076,7,1,3,6,3,4,1,10,2.0,14,10,10
2015056241,2015,2015026439,2015004076,7,1,3,1,7,1,23,40,18.0,19,40,40
2015056294,2015,2015026468,2015004081,1,1,4,7,6,23,15,22,10.5,11,22,22
2015056295,2015,2015026468,2015004081,1,1,4,7,11,15,23,135,117.9,16,135,135
2015056296,2015,2015026469,2015004081,2,1,4,7,4,23,12,25,4.6,18,25,25
2015056297,2015,2015026469,2015004081,2,1,4,7,4,12,23,25,4.6,20,25,25
2015056298,2015,2015026473,2015004081,6,1,4,7,4,23,12,15,4.6,10,15,15
2015056299,2015,2015026473,2015004081,6,1,4,7,4,12,23,15,4.6,11,15,15
2015056300,2015,2015026474,2015004081,7,1,1,8,2,23,15,20,1.0,10,20,20
2015056301,2015,2015026474,2015004081,7,1,1,8,2,15,23,20,1.0,10,20,20
2015056302,2015,2015026475,2015004082,1,1,4,5,6,23,21,22,10.5,11,22,22
2015056303,2015,2015026475,2015004082,1,1,4,5,11,21,23,135,117.9,16,135,135
2015056304,2015,2015026480,2015004082,6,1,4,7,4,23,12,15,3.0,11,15,15
2015056305,2015,2015026480,2015004082,6,1,4,7,4,12,23,15,3.0,13,15,15
2015056306,2015,2015026481,2015004082,7,1,1,8,2,23,15,20,1.0,10,20,20
2015056307,2015,2015026481,2015004082,7,1,1,8,2,15,23,20,1.0,10,20,20
2015056449,2015,2015026573,2015004100,1,1,7,5,3,23,21,15,2.5,11,15,15
2015056450,2015,2015026573,2015004100,1,1,7,5,3,21,23,15,2.5,12,15,15
2015056451,2015,2015026574,2015004100,2,1,4,5,4,23,21,15,4.0,15,15,15
2015056452,2015,2015026574,2015004100,2,1,4,6,4,21,8,30,3.0,15,30,30
2015056453,2015,2015026574,2015004100,2,1,4,6,5,8,23,30,6.0,18,30,30
2015056454,2015,2015026575,2015004100,3,1,7,3,2,23,3,10,1.0,9,10,10
2015056455,2015,2015026575,2015004100,3,1,7,3,2,3,23,10,1.0,16,10,10
2015056456,2015,2015026576,2015004100,4,1,7,3,2,23,3,10,1.0,9,10,10
2015056457,2015,2015026576,2015004100,4,1,7,3,2,3,23,10,1.0,13,10,10
2015056458,2015,2015026576,2015004100,4,2,11,7,8,23,14,50,33.0,19,60,50
2015056464,2015,2015026587,2015004106,1,1,3,7,4,23,9,14,3.0,13,14,14
2015056465,2015,2015026587,2015004106,1,1,3,7,4,9,23,30,3.0,18,30,30
2015056466,2015,2015026588,2015004106,2,1,7,1,4,23,1,34,4.0,7,50,34
2015056467,2015,2015026588,2015004106,2,2,10,1,4,1,23,35,4.7,18,56,35
2015056468,2015,2015026589,2015004106,3,1,7,1,4,23,1,28,4.0,7,45,28
2015056469,2015,2015026589,2015004106,3,1,7,1,4,1,23,53,4.0,19,60,53
2015056470,2015,2015026590,2015004106,4,1,7,1,4,23,1,29,4.0,7,44,29
2015056471,2015,2015026590,2015004106,4,1,7,1,4,1,23,43,4.0,19,50,43
2015056472,2015,2015026591,2015004106,5,1,7,1,4,23,1,29,4.0,7,51,29
2015056473,2015,2015026591,2015004106,5,1,7,1,4,1,23,48,4.0,18,60,48
2015056474,2015,2015026592,2015004106,6,1,3,7,10,23,10,130,65.0,10,130,130
2015056475,2015,2015026592,2015004106,6,1,3,7,10,10,23,160,65.0,16,160,160
2015056476,2015,2015026593,2015004106,7,1,1,4,1,23,4,70,2.8,13,10,10
2015056477,2015,2015026593,2015004106,7,1,1,4,1,4,23,84,2.8,13,12,12
2015056502,2015,2015026625,2015004117,4,1,4,5,11,23,22,105,100.0,19,105,105
2015056503,2015,2015026625,2015004117,4,1,4,5,11,22,23,105,100.0,22,105,105
2015056504,2015,2015026632,2015004118,4,1,4,5,11,23,22,105,100.0,19,105,105
2015056505,2015,2015026632,2015004118,4,1,4,5,11,22,23,105,100.0,22,105,105
2015056915,2015,2015026805,2015004145,2,1,4,3,3,23,3,10,2.0,9,10,10
2015056916,2015,2015026805,2015004145,2,1,1,3,3,3,23,45,2.0,16,45,45
2015056917,2015,2015026806,2015004145,3,1,1,3,3,23,3,40,2.0,9,40,40
2015056918,2015,2015026806,2015004145,3,1,1,3,3,3,23,40,2.0,16,40,40
2015056919,2015,2015026807,2015004145,4,1,4,3,3,23,3,10,2.0,9,10,10
2015056920,2015,2015026807,2015004145,4,1,1,3,3,3,23,40,2.0,16,40,40
2015056921,2015,2015026808,2015004145,5,1,4,3,3,23,3,10,2.0,9,10,10
2015056922,2015,2015026808,2015004145,5,1,1,3,3,3,23,40,2.0,16,40,40
2015056923,2015,2015026809,2015004145,6,1,4,3,3,23,3,10,2.0,9,10,10
2015056924,2015,2015026809,2015004145,6,1,1,3,3,3,23,45,2.0,16,45,45
2015056925,2015,2015026810,2015004145,7,1,1,8,1,23,15,70,3.5,12,10,10
2015056926,2015,2015026810,2015004145,7,1,1,8,1,15,23,105,3.5,14,15,15
2015057001,2015,2015026860,2015004155,1,1,4,5,4,23,21,10,3.0,12,10,10
2015057002,2015,2015026860,2015004155,1,1,4,4,4,4,23,10,3.0,12,10,10
2015057003,2015,2015026860,2015004155,1,1,2,7,1,23,15,5,0.5,19,5,5
2015057004,2015,2015026860,2015004155,1,1,2,7,1,15,23,9,0.5,20,9,9
2015057005,2015,2015026861,2015004155,2,1,2,7,1,23,12,10,0.6,9,10,10
2015057006,2015,2015026861,2015004155,2,1,2,7,1,12,23,10,0.6,18,10,10
2015057007,2015,2015026862,2015004155,3,1,2,3,1,23,3,6,0.6,9,6,6
2015057008,2015,2015026862,2015004155,3,1,2,3,1,3,23,10,0.6,16,10,10
2015057009,2015,2015026862,2015004155,3,1,4,7,5,23,13,10,5.5,18,10,10
2015057010,2015,2015026862,2015004155,3,1,4,7,5,13,23,10,5.5,20,10,10
2015057011,2015,2015026863,2015004155,4,1,2,3,1,23,3,6,0.6,9,6,6
2015057012,2015,2015026863,2015004155,4,1,2,3,1,3,23,10,0.6,18,10,10
2015057013,2015,2015026864,2015004155,5,1,2,3,1,23,3,6,0.6,9,6,6
2015057014,2015,2015026864,2015004155,5,1,2,3,1,3,23,10,0.6,16,10,10
2015057015,2015,2015026864,2015004155,5,1,4,7,5,23,13,10,5.5,18,10,10
2015057016,2015,2015026864,2015004155,5,1,4,3,5,13,20,10,5.5,20,10,10
2015057017,2015,2015026865,2015004155,6,1,4,3,1,23,3,3,0.6,9,3,3
2015057018,2015,2015026865,2015004155,6,1,4,3,1,3,23,5,0.6,18,5,5
2015057019,2015,2015026866,2015004155,7,1,4,6,3,23,8,5,2.0,11,5,5
2015057020,2015,2015026866,2015004155,7,1,4,6,3,8,23,5,2.0,12,5,5
2015057021,2015,2015026866,2015004155,7,1,4,7,4,23,10,10,4.0,14,10,10
2015057022,2015,2015026866,2015004155,7,1,4,7,4,10,13,15,4.0,15,15,15
2015057023,2015,2015026866,2015004155,7,1,4,7,4,13,10,15,4.0,18,15,15
2015057024,2015,2015026866,2015004155,7,1,4,7,4,10,23,10,4.0,19,10,10
2015057057,2015,2015026881,2015004158,1,1,4,5,7,23,22,31,15.0,11,31,31
2015057058,2015,2015026881,2015004158,1,1,4,5,7,22,23,31,15.0,-8,31,31
2015057059,2015,2015026882,2015004158,2,1,3,1,4,23,1,10,3.0,9,10,10
2015057060,2015,2015026882,2015004158,2,1,3,1,4,1,23,10,3.0,17,10,10
2015057061,2015,2015026883,2015004158,3,1,3,1,4,23,1,7,3.0,9,7,7
2015057062,2015,2015026883,2015004158,3,1,3,2,3,1,2,6,2.0,15,6,6
2015057063,2015,2015026883,2015004158,3,1,3,2,2,2,23,2,1.0,17,2,2
2015057064,2015,2015026884,2015004158,4,1,3,1,4,23,1,7,3.0,9,7,7
2015057065,2015,2015026884,2015004158,4,1,3,1,4,1,23,10,3.0,18,10,10
2015057066,2015,2015026885,2015004158,5,1,3,1,4,23,1,7,3.0,9,7,7
2015057067,2015,2015026885,2015004158,5,1,3,1,4,1,23,7,3.0,15,7,7
2015057068,2015,2015026886,2015004158,6,1,3,6,3,23,8,6,2.0,11,6,6
2015057069,2015,2015026886,2015004158,6,1,3,4,5,8,4,11,8.0,11,11,11
2015057070,2015,2015026886,2015004158,6,1,3,4,4,4,5,10,3.0,12,10,10
2015057071,2015,2015026886,2015004158,6,1,3,4,4,5,23,6,3.0,12,6,6
2015057072,2015,2015026886,2015004158,6,1,3,6,3,23,8,6,2.0,16,6,6
2015057073,2015,2015026886,2015004158,6,1,3,6,3,8,23,6,2.0,16,6,6
2015057074,2015,2015026887,2015004158,7,2,4,7,5,23,15,30,7.0,12,30,30
2015057075,2015,2015026887,2015004158,7,2,4,7,5,15,23,30,8.0,12,35,30
2015057076,2015,2015026888,2015004161,1,1,1,3,3,23,20,40,2.0,9,40,40
2015057077,2015,2015026888,2015004161,1,1,13,4,5,20,5,60,8.0,10,60,60
2015057078,2015,2015026888,2015004161,1,1,13,3,5,5,20,25,8.0,15,25,25
2015057079,2015,2015026888,2015004161,1,1,4,3,3,20,23,10,2.0,18,10,10
2015057080,2015,2015026889,2015004161,2,1,1,3,3,23,20,40,2.0,9,40,40
2015057081,2015,2015026889,2015004161,2,1,4,7,3,10,23,10,2.0,18,10,10
2015057082,2015,2015026890,2015004161,3,1,1,3,3,23,20,40,2.0,9,40,40
2015057083,2015,2015026890,2015004161,3,1,13,7,5,20,11,30,8.0,10,30,30
2015057084,2015,2015026891,2015004161,4,1,12,7,5,11,23,30,8.0,5,30,30
2015057085,2015,2015026891,2015004161,4,1,1,3,3,23,20,40,2.0,9,40,40
2015057086,2015,2015026891,2015004161,4,1,4,7,3,10,23,10,2.0,18,10,10
2015057087,2015,2015026891,2015004161,4,1,12,7,5,23,9,60,8.0,22,60,60
2015057088,2015,2015026892,2015004161,5,1,12,7,5,9,23,30,8.0,5,30,30
2015057089,2015,2015026892,2015004161,5,1,4,4,5,23,5,60,8.0,11,60,60
2015057090,2015,2015026892,2015004161,5,1,4,4,5,5,23,60,8.0,16,60,60
2015057091,2015,2015026892,2015004161,5,1,4,7,10,23,10,120,93.0,19,120,120
2015057092,2015,2015026893,2015004161,6,1,4,7,10,10,10,120,93.0,13,120,120
2015057093,2015,2015026893,2015004161,6,1,4,7,3,10,23,10,2.0,20,10,10
2015057094,2015,2015026894,2015004161,7,1,1,3,3,23,20,40,2.0,9,40,40
2015057095,2015,2015026894,2015004161,7,1,1,7,1,20,10,14,0.7,-8,2,2
2015057096,2015,2015026894,2015004161,7,1,1,3,1,10,20,14,0.7,16,2,2
2015057097,2015,2015026894,2015004161,7,1,1,7,1,20,10,14,0.7,16,2,2
2015057098,2015,2015026894,2015004161,7,1,4,7,3,10,23,10,2.0,18,10,10
2015057198,2015,2015026951,2015004170,1,1,3,4,4,23,5,15,3.0,12,15,15
2015057199,2015,2015026951,2015004170,1,1,3,4,4,5,23,15,3.0,13,15,15
2015057200,2015,2015026952,2015004170,2,1,3,7,2,23,9,7,1.5,14,7,7
2015057201,2015,2015026952,2015004170,2,1,3,7,2,9,23,7,1.5,15,7,7
2015057202,2015,2015026952,2015004170,2,1,3,7,4,23,12,15,3.0,21,15,15
2015057203,2015,2015026952,2015004170,2,1,3,7,4,12,23,15,3.0,23,15,15
2015057225,2015,2015026965,2015004172,1,1,13,7,4,23,15,15,3.0,12,15,15
2015057226,2015,2015026965,2015004172,1,1,13,7,4,15,23,15,3.0,17,15,15
2015057227,2015,2015026966,2015004172,2,1,13,4,5,23,5,30,8.0,12,30,30
2015057228,2015,2015026966,2015004172,2,1,13,4,5,5,23,30,8.0,17,30,30
2015057229,2015,2015026967,2015004172,3,1,4,7,7,23,13,45,15.0,14,45,45
2015057230,2015,2015026967,2015004172,3,1,4,7,7,13,23,45,15.0,18,45,45
2015057231,2015,2015026968,2015004172,4,1,13,7,3,23,10,15,2.5,14,15,15
2015057232,2015,2015026968,2015004172,4,1,12,7,3,10,23,20,2.5,20,20,20
2015057233,2015,2015026969,2015004172,5,1,13,5,4,23,21,15,3.0,8,15,15
2015057234,2015,2015026969,2015004172,5,1,1,6,4,21,1,45,4.0,8,45,45
2015057235,2015,2015026969,2015004172,5,1,13,1,5,1,23,30,8.0,17,30,30
2015057236,2015,2015026970,2015004172,6,1,13,5,4,23,21,15,3.0,8,15,15
2015057237,2015,2015026970,2015004172,6,1,1,6,4,21,1,45,4.0,8,45,45
2015057238,2015,2015026970,2015004172,6,1,13,1,5,1,23,30,8.0,17,30,30
2015057239,2015,2015026971,2015004172,7,1,13,5,4,23,22,15,3.0,8,15,15
2015057240,2015,2015026971,2015004172,7,1,1,6,4,22,1,45,4.0,8,45,45
2015057241,2015,2015026971,2015004172,7,1,13,1,5,1,23,30,8.0,17,30,30
2015057242,2015,2015026971,2015004172,7,1,13,5,2,23,22,15,1.5,18,15,15
2015057243,2015,2015026971,2015004172,7,1,13,5,2,22,23,15,1.5,19,15,15
2015057277,2015,2015026986,2015004175,1,1,3,1,2,23,1,5,1.4,9,5,5
2015057278,2015,2015026986,2015004175,1,1,3,4,2,1,4,11,1.1,18,11,11
2015057279,2015,2015026986,2015004175,1,1,3,4,1,4,23,11,0.8,18,11,11
2015057280,2015,2015026987,2015004175,2,1,3,4,5,23,4,21,5.7,11,21,21
2015057281,2015,2015026987,2015004175,2,1,3,4,5,4,23,26,6.1,14,27,26
2015057282,2015,2015026988,2015004175,3,1,3,7,3,23,12,13,2.3,13,13,13
2015057283,2015,2015026988,2015004175,3,1,3,7,3,12,23,8,2.4,16,8,8
2015057284,2015,2015026989,2015004175,4,1,3,1,2,23,1,6,1.4,9,6,6
2015057285,2015,2015026989,2015004175,4,1,3,1,2,1,23,5,1.4,18,5,5
2015057286,2015,2015026990,2015004175,5,1,3,1,2,23,1,5,1.4,9,5,5
2015057287,2015,2015026990,2015004175,5,1,3,7,2,1,12,11,1.6,18,11,11
2015057288,2015,2015026990,2015004175,5,1,3,4,2,12,4,8,1.6,19,8,8
2015057289,2015,2015026990,2015004175,5,1,3,4,2,4,23,6,1.0,20,6,6
2015057290,2015,2015026991,2015004175,6,1,3,1,2,23,1,5,1.4,9,5,5
2015057291,2015,2015026991,2015004175,6,1,3,1,2,1,23,9,1.6,18,9,9
2015057292,2015,2015026992,2015004175,7,1,3,1,2,23,1,4,1.4,9,4,4
2015057293,2015,2015026992,2015004175,7,1,3,7,2,1,12,11,1.6,18,11,11
2015057294,2015,2015026992,2015004175,7,1,3,7,3,12,23,9,2.7,20,9,9
2015057303,2015,2015027000,2015004177,1,1,3,4,6,2,4,30,11.0,7,30,30
2015057304,2015,2015027000,2015004177,1,1,3,2,8,23,2,35,25.0,9,35,35
2015057305,2015,2015027000,2015004177,1,1,3,4,3,4,23,10,2.0,20,10,10
2015057306,2015,2015027001,2015004177,2,1,3,2,5,23,2,30,8.0,9,30,30
2015057307,2015,2015027001,2015004177,2,1,3,2,6,2,23,25,13.0,20,25,25
2015057308,2015,2015027002,2015004177,3,1,3,7,1,23,10,5,0.5,19,5,5
2015057309,2015,2015027002,2015004177,3,1,3,7,1,10,23,5,0.5,19,5,5
2015057310,2015,2015027003,2015004177,4,1,3,5,4,23,18,10,3.5,18,10,10
2015057311,2015,2015027003,2015004177,4,1,3,5,3,18,17,9,2.0,19,9,9
2015057312,2015,2015027003,2015004177,4,1,3,5,1,17,23,3,0.5,19,3,3
2015057313,2015,2015027004,2015004177,5,1,3,2,4,23,2,15,3.0,9,15,15
2015057314,2015,2015027004,2015004177,5,1,3,5,4,2,21,20,4.0,19,20,20
2015057315,2015,2015027004,2015004177,5,1,3,5,3,21,23,10,2.0,19,10,10
2015057316,2015,2015027005,2015004177,6,1,3,2,5,23,2,30,6.0,9,30,30
2015057317,2015,2015027005,2015004177,6,1,3,2,4,2,23,15,3.0,18,15,15
2015057318,2015,2015027005,2015004177,6,1,3,5,4,23,22,15,4.0,20,15,15
2015057319,2015,2015027005,2015004177,6,1,3,5,4,22,23,15,4.0,20,15,15
2015057320,2015,2015027006,2015004177,7,1,3,2,6,23,2,40,14.0,9,40,40
2015057321,2015,2015027006,2015004177,7,1,3,2,6,2,23,40,13.0,18,40,40
2015057329,2015,2015027014,2015004179,1,1,3,1,8,23,1,30,25.0,7,30,30
2015057330,2015,2015027014,2015004179,1,1,3,1,8,1,23,30,25.0,17,30,30
2015057331,2015,2015027015,2015004179,2,1,3,1,8,23,1,30,25.0,7,30,30
2015057332,2015,2015027015,2015004179,2,1,3,6,7,1,8,35,23.0,13,35,35
2015057333,2015,2015027015,2015004179,2,1,3,6,4,8,23,14,3.0,15,14,14
2015057334,2015,2015027016,2015004179,3,1,4,7,7,23,11,30,20.0,15,30,30
2015057335,2015,2015027016,2015004179,3,1,4,7,7,11,23,30,20.0,20,30,30
2015057336,2015,2015027018,2015004179,5,1,3,1,8,23,1,30,25.0,7,30,30
2015057337,2015,2015027018,2015004179,5,1,3,1,8,1,23,30,25.0,17,30,30
2015057338,2015,2015027019,2015004179,6,1,3,1,8,23,1,30,25.0,7,30,30
2015057339,2015,2015027019,2015004179,6,1,3,1,8,1,23,30,25.0,17,30,30
2015057340,2015,2015027020,2015004179,7,1,3,1,8,23,1,30,25.0,7,30,30
2015057341,2015,2015027020,2015004179,7,1,3,1,8,1,23,35,25.0,17,35,35
2015057476,2015,2015027063,2015004186,1,1,4,5,4,23,21,20,4.0,11,20,20
2015057477,2015,2015027063,2015004186,1,1,4,5,4,21,23,30,4.0,12,30,30
2015057478,2015,2015027063,2015004186,1,1,4,7,5,23,10,30,9.0,14,30,30
2015057479,2015,2015027063,2015004186,1,1,4,7,4,10,10,10,4.0,17,10,10
2015057480,2015,2015027063,2015004186,1,1,4,7,4,10,23,20,4.0,21,20,20
2015057481,2015,2015027064,2015004186,2,1,4,7,10,23,15,185,86.0,10,185,185
2015057482,2015,2015027064,2015004186,2,1,4,7,10,15,23,200,86.0,17,200,200
2015057483,2015,2015027065,2015004186,3,1,4,7,3,23,10,5,2.1,13,5,5
2015057484,2015,2015027065,2015004186,3,1,4,7,3,10,23,5,2.1,18,5,5
2015057485,2015,2015027066,2015004186,4,1,4,5,4,23,22,10,4.0,10,10,10
2015057486,2015,2015027066,2015004186,4,1,4,7,10,22,12,50,50.0,10,70,50
2015057487,2015,2015027066,2015004186,4,1,4,7,10,12,23,60,50.0,16,60,60
2015057488,2015,2015027066,2015004186,4,1,4,5,4,23,17,10,4.0,20,10,10
2015057489,2015,2015027066,2015004186,4,1,4,5,4,17,23,10,4.0,20,10,10
2015057490,2015,2015027066,2015004186,4,1,4,5,3,23,22,5,2.0,20,5,5
2015057491,2015,2015027066,2015004186,4,1,4,5,3,22,23,5,2.0,21,5,5
2015057492,2015,2015027067,2015004186,5,1,4,7,4,23,10,20,4.0,10,20,20
2015057493,2015,2015027067,2015004186,5,1,4,7,5,10,12,25,7.97,12,25,25
2015057494,2015,2015027067,2015004186,5,1,8,7,4,12,10,30,4.84,16,30,30
2015057495,2015,2015027067,2015004186,5,1,4,7,4,10,23,15,4.78,18,15,15
2015057496,2015,2015027068,2015004186,6,1,4,4,6,23,4,30,10.0,12,30,30
2015057497,2015,2015027068,2015004186,6,1,4,4,6,4,23,35,10.0,14,35,35
2015057498,2015,2015027069,2015004186,7,1,4,7,6,23,11,30,10.0,14,30,30
2015057499,2015,2015027069,2015004186,7,1,4,7,6,11,23,25,10.0,16,25,25
2015057574,2015,2015027092,2015004190,2,1,3,4,5,23,5,14,5.0,10,14,14
2015057575,2015,2015027092,2015004190,2,1,3,4,5,5,23,15,5.0,10,15,15
2015057576,2015,2015027092,2015004190,2,1,3,5,5,23,22,16,7.0,19,16,16
2015057577,2015,2015027092,2015004190,2,1,3,5,5,22,23,18,7.0,19,18,18
2015057578,2015,2015027092,2015004190,2,1,12,7,5,23,9,15,5.0,21,15,15
2015057579,2015,2015027092,2015004190,2,1,4,7,5,9,23,15,5.0,24,15,15
2015057580,2015,2015027093,2015004190,3,1,2,7,6,23,15,45,12.0,11,45,45
2015057581,2015,2015027093,2015004190,3,1,2,7,6,15,23,47,12.0,11,47,47
2015057582,2015,2015027093,2015004190,3,1,4,7,5,23,11,10,5.0,20,10,10
2015057583,2015,2015027093,2015004190,3,1,12,7,5,11,23,15,5.0,23,15,15
2015057584,2015,2015027094,2015004190,4,1,3,7,4,23,15,10,4.0,11,10,10
2015057585,2015,2015027094,2015004190,4,1,3,7,4,15,23,11,4.0,12,11,11
2015057586,2015,2015027095,2015004190,5,1,3,6,5,23,8,15,5.0,9,15,15
2015057587,2015,2015027095,2015004190,5,1,3,6,5,8,23,14,5.0,10,14,14
2015057588,2015,2015027096,2015004190,6,1,3,6,5,23,8,21,7.0,8,21,21
2015057589,2015,2015027096,2015004190,6,1,3,6,5,8,23,23,7.0,17,23,23
2015057590,2015,2015027097,2015004190,7,1,3,6,5,23,8,20,7.0,8,20,20
2015057591,2015,2015027097,2015004190,7,1,3,6,5,8,23,18,7.0,14,18,18
2015058159,2015,2015027350,2015004227,1,1,4,6,6,23,8,20,11.0,12,20,20
2015058160,2015,2015027350,2015004227,1,1,4,6,6,8,23,20,11.0,12,20,20
2015058161,2015,2015027352,2015004227,3,1,4,4,3,23,4,30,2.0,11,30,30
2015058162,2015,2015027352,2015004227,3,1,4,4,3,4,23,30,2.0,12,30,30
2015058163,2015,2015027355,2015004227,6,1,4,4,5,23,5,40,9.0,12,40,40
2015058164,2015,2015027355,2015004227,6,1,4,4,5,5,23,40,9.0,13,40,40
2015058165,2015,2015027357,2015004228,1,1,3,6,6,23,8,20,11.0,12,20,20
2015058166,2015,2015027357,2015004228,1,1,3,6,6,8,23,20,11.0,12,20,20
2015058167,2015,2015027359,2015004228,3,1,3,4,3,23,4,30,2.0,11,30,30
2015058168,2015,2015027359,2015004228,3,1,3,4,3,4,23,30,2.0,12,30,30
2015058169,2015,2015027360,2015004228,4,1,3,4,3,23,5,15,2.0,14,15,15
2015058170,2015,2015027360,2015004228,4,1,3,4,3,5,23,15,2.0,14,15,15
2015058171,2015,2015027362,2015004228,6,1,3,4,5,23,5,40,9.0,12,40,40
2015058172,2015,2015027362,2015004228,6,1,3,4,5,5,23,40,9.0,13,40,40
2015058180,2015,2015027371,2015004232,1,1,3,7,3,23,15,5,2.0,8,5,5
2015058181,2015,2015027371,2015004232,1,1,3,7,3,15,23,10,2.0,-8,10,10
2015058182,2015,2015027371,2015004232,1,1,3,1,3,23,1,10,2.0,10,10,10
2015058183,2015,2015027371,2015004232,1,1,3,1,5,1,23,10,8.0,12,10,10
2015058184,2015,2015027372,2015004232,2,1,3,7,3,23,15,5,2.0,8,5,5
2015058185,2015,2015027372,2015004232,2,1,3,7,3,15,23,10,2.0,-8,10,10
2015058186,2015,2015027372,2015004232,2,1,3,4,4,23,4,10,4.0,12,10,10
2015058187,2015,2015027372,2015004232,2,1,3,4,4,4,23,10,4.0,13,10,10
2015058188,2015,2015027373,2015004232,3,1,3,7,3,23,15,5,2.0,9,5,5
2015058189,2015,2015027373,2015004232,3,1,3,7,3,15,23,3,2.0,9,5,3
2015058190,2015,2015027373,2015004232,3,1,3,2,3,23,2,3,2.0,10,5,3
2015058191,2015,2015027373,2015004232,3,1,3,2,3,2,23,3,2.0,12,5,3
2015058192,2015,2015027374,2015004232,4,1,3,7,2,23,15,2,1.0,8,5,2
2015058193,2015,2015027374,2015004232,4,1,3,7,1,15,23,2,0.5,9,5,2
2015058194,2015,2015027374,2015004232,4,1,3,1,5,23,1,15,8.0,11,15,15
2015058195,2015,2015027374,2015004232,4,1,3,1,5,1,23,15,8.0,15,15,15
2015058196,2015,2015027375,2015004232,5,1,3,7,5,23,15,10,5.0,8,10,10
2015058197,2015,2015027375,2015004232,5,1,3,7,5,15,23,10,5.0,9,10,10
2015058198,2015,2015027375,2015004232,5,1,3,2,3,23,2,5,2.0,10,5,5
2015058199,2015,2015027375,2015004232,5,1,3,2,3,2,23,3,2.0,13,5,3
