HouseholdID,SurveyYear,TWSWeek,HHIncome2002_B02ID,HHIncOrig_B01ID,HHoldCountry_B01ID,HHoldNumAdults,HHoldNumChildren,NumVehicles,StationKmTRACC,WalkRailAlt_B01ID,HRPWorkStat_B02ID,HRPSEGWorkStat_B01ID,BusStandard_B01ID,Total_people,Income_per_person,Income_dollars
2003006399,2003,37,1.0,1,1,2,3,2.0,-10.0,-9,1,4,1,5,5000.0,25000.0
2003006418,2003,38,1.0,1,3,1,2,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2003006421,2003,40,1.0,1,3,1,2,0.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003006431,2003,40,1.0,1,3,3,0,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003006435,2003,39,1.0,1,3,2,2,1.0,-10.0,-9,2,1,1,4,6250.0,25000.0
2003006442,2003,38,1.0,1,3,3,0,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003006447,2003,38,1.0,1,1,2,2,1.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2003006463,2003,37,1.0,1,1,2,2,2.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2003006465,2003,41,1.0,1,1,2,1,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003006478,2003,37,1.0,1,1,3,0,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003006481,2003,40,1.0,1,1,3,0,3.0,-10.0,-9,1,3,2,3,8333.333333333334,25000.0
2003006500,2003,37,1.0,1,1,2,2,2.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003006501,2003,41,1.0,1,1,3,0,2.0,-10.0,3,1,1,1,3,8333.333333333334,25000.0
2003006517,2003,40,1.0,3,1,2,1,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006527,2003,40,1.0,1,1,3,1,3.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003006534,2003,38,1.0,1,3,2,3,1.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2003006535,2003,41,2.0,1,3,2,4,2.0,-10.0,-9,1,3,1,6,8333.333333333334,50000.0
2003006550,2003,39,1.0,3,1,2,1,2.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2003006554,2003,38,1.0,1,1,2,3,0.0,-10.0,-9,4,3,1,5,5000.0,25000.0
2003006561,2003,39,1.0,1,1,2,1,2.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003006577,2003,41,1.0,1,1,3,2,2.0,-10.0,-9,1,4,1,5,5000.0,25000.0
2003006606,2003,40,2.0,1,1,2,4,1.0,-10.0,-9,1,2,1,6,8333.333333333334,50000.0
2003006614,2003,42,1.0,1,1,3,1,0.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003006630,2003,37,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006639,2003,38,1.0,1,1,5,2,2.0,-10.0,2,3,5,1,7,3571.4285714285716,25000.0
2003006657,2003,39,1.0,1,1,4,1,3.0,-10.0,-9,1,2,1,5,5000.0,25000.0
2003006669,2003,38,1.0,3,1,4,0,0.0,-10.0,3,4,4,1,4,6250.0,25000.0
2003006675,2003,39,1.0,3,1,2,1,0.0,-10.0,4,1,4,1,3,8333.333333333334,25000.0
2003006680,2003,38,1.0,1,2,2,4,1.0,-10.0,-9,4,6,1,6,4166.666666666667,25000.0
2003006694,2003,38,1.0,1,1,2,2,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003006707,2003,42,1.0,1,1,5,0,0.0,-10.0,-9,4,3,1,5,5000.0,25000.0
2003006711,2003,40,1.0,1,1,3,1,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003006713,2003,40,1.0,1,1,2,2,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003006715,2003,39,1.0,1,1,3,0,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003006716,2003,38,2.0,3,1,6,2,2.0,-10.0,-9,3,5,1,8,6250.0,50000.0
2003006718,2003,40,1.0,1,1,3,0,0.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003006721,2003,38,1.0,1,1,1,2,0.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003006739,2003,38,1.0,1,1,3,1,1.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2003006744,2003,38,1.0,1,1,2,1,1.0,-10.0,-9,2,3,2,3,8333.333333333334,25000.0
2003006759,2003,38,1.0,1,1,3,0,1.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003006764,2003,40,1.0,3,1,3,0,2.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003006767,2003,37,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006769,2003,40,1.0,1,1,2,1,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003006781,2003,37,1.0,1,1,2,2,1.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003006791,2003,41,1.0,3,1,2,2,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003006798,2003,39,1.0,1,1,2,2,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003006802,2003,41,1.0,1,1,2,1,1.0,-10.0,-9,1,2,-8,3,8333.333333333334,25000.0
2003006805,2003,38,1.0,1,1,2,3,0.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2003006817,2003,38,1.0,1,1,3,0,4.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006819,2003,38,1.0,1,1,2,2,1.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003006822,2003,37,1.0,1,1,3,0,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006825,2003,40,2.0,1,1,5,3,2.0,-10.0,-9,1,3,1,8,6250.0,50000.0
2003006830,2003,38,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006831,2003,40,1.0,1,1,3,0,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006834,2003,39,1.0,3,1,3,1,0.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2003006838,2003,38,1.0,3,1,2,1,1.0,-10.0,-9,2,3,1,3,8333.333333333334,25000.0
2003006854,2003,39,1.0,1,1,2,1,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003006855,2003,42,1.0,1,1,2,1,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006857,2003,39,1.0,1,1,1,2,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003006867,2003,40,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003006871,2003,40,1.0,1,1,2,1,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003006875,2003,38,1.0,1,1,3,4,0.0,-10.0,-9,4,6,1,7,3571.4285714285716,25000.0
2003006882,2003,40,1.0,1,1,2,2,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003006885,2003,38,1.0,1,1,2,2,0.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003006897,2003,40,1.0,1,1,2,1,2.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2003006899,2003,40,1.0,1,1,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003006939,2003,40,1.0,1,1,2,2,2.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003006942,2003,39,1.0,3,1,2,2,3.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003006943,2003,41,1.0,1,1,2,1,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003006952,2003,38,1.0,1,1,1,2,1.0,-10.0,2,1,4,1,3,8333.333333333334,25000.0
2003006960,2003,38,1.0,1,1,3,1,2.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003006962,2003,38,1.0,3,1,3,0,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003006986,2003,39,1.0,1,1,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003006991,2003,38,1.0,1,1,3,2,1.0,-10.0,-9,4,1,1,5,5000.0,25000.0
2003007001,2003,44,1.0,3,1,2,2,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003007008,2003,42,2.0,3,1,5,5,0.0,-10.0,-9,4,6,1,10,5000.0,50000.0
2003007016,2003,44,1.0,1,1,4,0,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003007032,2003,41,1.0,1,1,3,0,3.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2003007042,2003,45,1.0,1,1,3,1,2.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2003007045,2003,44,1.0,1,1,2,1,2.0,-10.0,-9,2,4,2,3,8333.333333333334,25000.0
2003007048,2003,45,1.0,1,1,3,0,3.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003007053,2003,43,1.0,1,1,2,1,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007058,2003,42,1.0,1,1,1,3,0.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003007059,2003,42,1.0,1,1,1,3,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003007063,2003,43,1.0,1,1,2,1,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007069,2003,44,1.0,1,1,3,0,1.0,-10.0,-9,2,1,1,3,8333.333333333334,25000.0
2003007072,2003,42,1.0,1,1,2,1,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007081,2003,46,1.0,1,1,2,1,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007107,2003,43,2.0,1,1,3,3,1.0,-10.0,-9,1,2,1,6,8333.333333333334,50000.0
2003007113,2003,43,1.0,1,1,3,0,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007120,2003,44,1.0,1,1,2,2,1.0,-10.0,-9,1,3,2,4,6250.0,25000.0
2003007126,2003,43,1.0,1,2,2,2,1.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2003007133,2003,42,1.0,1,2,2,4,1.0,-10.0,-9,4,6,1,6,4166.666666666667,25000.0
2003007141,2003,43,2.0,1,1,2,4,2.0,-10.0,2,1,3,1,6,8333.333333333334,50000.0
2003007151,2003,44,1.0,3,1,2,1,0.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007153,2003,42,1.0,1,1,4,0,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003007163,2003,43,1.0,1,1,2,2,2.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2003007176,2003,43,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007177,2003,44,1.0,3,1,3,1,1.0,-10.0,-9,2,2,1,4,6250.0,25000.0
2003007188,2003,43,1.0,1,1,2,3,0.0,-10.0,-9,1,4,1,5,5000.0,25000.0
2003007193,2003,44,1.0,1,1,2,2,0.0,-10.0,-9,4,4,1,4,6250.0,25000.0
2003007210,2003,45,1.0,1,1,2,2,2.0,-10.0,-9,2,2,1,4,6250.0,25000.0
2003007212,2003,42,1.0,1,1,3,0,2.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007219,2003,45,1.0,1,3,1,2,0.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003007220,2003,42,1.0,1,3,1,2,0.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003007221,2003,44,1.0,1,3,3,1,0.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2003007234,2003,42,1.0,3,3,3,0,2.0,-10.0,-9,3,5,2,3,8333.333333333334,25000.0
2003007265,2003,43,1.0,1,1,2,2,2.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2003007268,2003,45,1.0,1,1,2,2,1.0,-10.0,3,4,3,1,4,6250.0,25000.0
2003007269,2003,42,1.0,1,1,2,2,0.0,-10.0,3,3,5,1,4,6250.0,25000.0
2003007277,2003,44,1.0,1,1,4,0,1.0,-10.0,3,3,5,1,4,6250.0,25000.0
2003007282,2003,43,1.0,1,1,3,0,2.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2003007285,2003,46,1.0,1,1,1,4,1.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2003007293,2003,43,1.0,1,1,1,2,0.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003007295,2003,41,1.0,3,2,2,4,0.0,-10.0,-9,3,5,1,6,4166.666666666667,25000.0
2003007301,2003,46,1.0,1,2,2,2,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003007310,2003,44,1.0,1,2,2,2,2.0,-10.0,-9,2,4,1,4,6250.0,25000.0
2003007312,2003,42,1.0,1,2,3,0,2.0,-10.0,-9,3,5,2,3,8333.333333333334,25000.0
2003007314,2003,45,1.0,1,2,2,2,0.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003007318,2003,43,1.0,1,2,2,2,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003007320,2003,45,1.0,1,2,2,1,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003007342,2003,42,1.0,1,1,3,0,0.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003007354,2003,42,1.0,1,1,3,0,3.0,-10.0,-9,3,5,2,3,8333.333333333334,25000.0
2003007356,2003,45,1.0,1,1,2,2,3.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003007363,2003,44,1.0,1,1,2,4,2.0,-10.0,-9,1,3,1,6,4166.666666666667,25000.0
2003007365,2003,42,1.0,3,1,2,1,2.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007368,2003,42,1.0,1,1,2,2,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003007369,2003,41,1.0,1,1,1,5,0.0,-10.0,-9,4,6,1,6,4166.666666666667,25000.0
2003007370,2003,43,1.0,1,1,3,2,1.0,-10.0,-9,1,4,1,5,5000.0,25000.0
2003007379,2003,45,1.0,1,1,2,1,0.0,-10.0,-9,4,3,1,3,8333.333333333334,25000.0
2003007386,2003,41,1.0,3,1,4,0,0.0,-10.0,3,2,2,1,4,6250.0,25000.0
2003007389,2003,42,1.0,1,1,2,1,1.0,-10.0,2,2,4,1,3,8333.333333333334,25000.0
2003007393,2003,44,1.0,1,1,1,2,0.0,-10.0,2,2,2,1,3,8333.333333333334,25000.0
2003007421,2003,45,1.0,1,1,1,2,0.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003007424,2003,41,1.0,1,1,3,0,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007426,2003,45,2.0,1,1,6,0,2.0,-10.0,-9,3,5,2,6,8333.333333333334,50000.0
2003007454,2003,47,1.0,1,1,2,2,1.0,-10.0,-9,4,3,1,4,6250.0,25000.0
2003007455,2003,43,1.0,1,1,2,2,2.0,-10.0,-9,4,1,1,4,6250.0,25000.0
2003007463,2003,45,1.0,1,3,2,1,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007469,2003,42,1.0,1,1,2,2,1.0,-10.0,-9,1,1,2,4,6250.0,25000.0
2003007474,2003,44,1.0,1,1,2,1,2.0,-10.0,-9,1,4,2,3,8333.333333333334,25000.0
2003007487,2003,44,1.0,1,3,1,2,0.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003007490,2003,43,1.0,1,3,2,2,0.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2003007504,2003,41,1.0,1,1,4,0,4.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2003007521,2003,42,1.0,1,1,3,0,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007530,2003,42,1.0,1,1,3,0,3.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003007539,2003,42,1.0,1,1,3,0,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007549,2003,42,1.0,1,1,3,0,3.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007558,2003,43,1.0,1,1,2,1,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003007562,2003,44,2.0,1,1,3,3,2.0,-10.0,-9,1,1,1,6,8333.333333333334,50000.0
2003007563,2003,44,1.0,1,1,2,1,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2003007564,2003,45,1.0,3,1,2,2,1.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2003007580,2003,45,1.0,3,1,2,1,2.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003007584,2003,43,1.0,1,1,1,2,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2003007607,2003,42,1.0,1,1,2,3,0.0,-10.0,1,2,2,1,5,5000.0,25000.0
2003007608,2003,44,1.0,3,1,5,3,1.0,-10.0,1,1,2,1,8,3125.0,25000.0
2003007610,2003,42,1.0,1,1,3,6,0.0,-10.0,2,4,6,1,9,2777.777777777778,25000.0
2003007621,2003,43,1.0,1,1,2,2,0.0,-10.0,-9,2,4,1,4,6250.0,25000.0
2003007644,2003,44,1.0,1,1,2,2,2.0,-10.0,-9,1,3,2,4,6250.0,25000.0
2003007647,2003,41,1.0,3,1,3,0,0.0,-10.0,-9,4,6,2,3,8333.333333333334,25000.0
2003007649,2003,47,1.0,1,1,3,0,2.0,-10.0,-9,2,3,2,3,8333.333333333334,25000.0
2003007653,2003,43,1.0,1,1,2,1,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007658,2003,44,1.0,1,1,1,2,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007659,2003,44,1.0,1,1,2,2,1.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2003007673,2003,42,1.0,1,1,3,1,2.0,-10.0,-9,4,2,1,4,6250.0,25000.0
2003007685,2003,42,1.0,1,1,2,2,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003007686,2003,44,1.0,1,1,1,2,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007698,2003,46,1.0,1,1,3,0,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003007707,2003,49,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003007708,2003,49,1.0,1,1,2,7,1.0,-10.0,-9,1,2,1,9,2777.777777777778,25000.0
2003007711,2003,49,1.0,3,1,3,0,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007718,2003,46,1.0,1,1,2,1,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007724,2003,48,1.0,1,1,2,1,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007726,2003,48,1.0,1,1,2,1,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007742,2003,49,1.0,1,1,2,1,1.0,-10.0,-9,2,3,1,3,8333.333333333334,25000.0
2003007768,2003,48,1.0,1,1,2,2,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003007769,2003,48,1.0,1,1,2,1,1.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2003007775,2003,47,1.0,1,1,3,2,1.0,-10.0,-9,2,4,1,5,5000.0,25000.0
2003007781,2003,46,1.0,1,1,2,4,1.0,-10.0,-9,4,3,1,6,4166.666666666667,25000.0
2003007785,2003,47,1.0,1,1,2,2,2.0,-10.0,-9,2,4,1,4,6250.0,25000.0
2003007788,2003,47,1.0,1,1,1,3,1.0,-10.0,-9,2,2,1,4,6250.0,25000.0
2003007796,2003,48,1.0,1,1,2,1,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003007821,2003,49,1.0,1,1,2,3,1.0,-10.0,-9,1,1,1,5,5000.0,25000.0
2003007835,2003,49,1.0,1,1,2,1,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007837,2003,48,1.0,1,1,2,3,1.0,-10.0,-9,2,2,1,5,5000.0,25000.0
2003007838,2003,47,1.0,1,1,2,2,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003007840,2003,47,1.0,1,1,3,1,1.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003007849,2003,47,1.0,1,1,2,2,0.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2003007850,2003,47,1.0,1,1,3,0,0.0,-10.0,5,1,3,1,3,8333.333333333334,25000.0
2003007869,2003,49,1.0,1,1,1,2,0.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003007870,2003,46,1.0,1,1,2,1,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003007876,2003,50,1.0,1,1,2,1,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003007888,2003,46,1.0,1,1,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007891,2003,49,1.0,1,1,1,2,1.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003007899,2003,48,1.0,1,1,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007910,2003,47,1.0,1,1,2,1,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003007914,2003,48,1.0,1,1,2,2,1.0,-10.0,-9,4,3,1,4,6250.0,25000.0
2003007917,2003,48,1.0,3,1,4,0,1.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2003007923,2003,47,1.0,1,1,2,2,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003007930,2003,46,1.0,1,1,2,2,1.0,-10.0,-9,2,2,1,4,6250.0,25000.0
2003007940,2003,47,1.0,1,1,2,2,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003007941,2003,50,1.0,1,1,3,0,2.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007951,2003,48,1.0,1,1,4,0,1.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2003007956,2003,48,1.0,1,1,2,2,0.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2003007960,2003,48,1.0,1,1,2,1,2.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003007963,2003,47,1.0,1,1,3,0,0.0,-10.0,-9,4,4,1,3,8333.333333333334,25000.0
2003007964,2003,49,1.0,3,1,5,2,2.0,-10.0,-9,4,6,1,7,3571.4285714285716,25000.0
2003007973,2003,47,1.0,3,3,3,0,2.0,-10.0,-9,2,3,1,3,8333.333333333334,25000.0
2003007979,2003,48,1.0,1,3,2,2,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2003007987,2003,50,1.0,1,3,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003007994,2003,49,1.0,1,3,3,1,2.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2003007996,2003,47,1.0,1,3,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003008003,2003,47,1.0,3,1,3,0,1.0,-10.0,2,4,6,1,3,8333.333333333334,25000.0
2003008026,2003,46,1.0,1,1,2,1,0.0,-10.0,-9,4,6,2,3,8333.333333333334,25000.0
2003008029,2003,47,1.0,1,1,1,2,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2003008033,2003,47,1.0,1,1,2,3,2.0,-10.0,-9,1,3,2,5,5000.0,25000.0
2003008038,2003,49,1.0,1,1,3,0,3.0,-10.0,-9,1,3,2,3,8333.333333333334,25000.0
2003008048,2003,46,1.0,3,1,3,0,1.0,-10.0,-9,3,5,2,3,8333.333333333334,25000.0
2003008050,2003,49,1.0,1,1,2,3,2.0,-10.0,-9,2,2,2,5,5000.0,25000.0
2003008061,2003,46,1.0,1,1,2,2,1.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2003008070,2003,48,2.0,1,1,4,2,1.0,-10.0,-9,1,3,2,6,8333.333333333334,50000.0
2003008076,2003,46,1.0,1,3,1,2,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2003008084,2003,48,1.0,1,3,2,2,1.0,-10.0,-9,1,1,2,4,6250.0,25000.0
2003008087,2003,47,1.0,1,3,2,1,0.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003008092,2003,48,1.0,1,3,1,2,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2003008095,2003,47,1.0,1,3,2,3,0.0,-10.0,-9,2,4,1,5,5000.0,25000.0
2003008099,2003,49,1.0,3,3,3,0,2.0,-10.0,-9,3,5,2,3,8333.333333333334,25000.0
2003008105,2003,46,1.0,1,1,2,2,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003008128,2003,47,1.0,1,1,1,2,1.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2003008129,2003,48,1.0,3,1,2,2,2.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2003008136,2003,46,1.0,1,2,3,0,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003008141,2003,47,1.0,1,2,1,4,0.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2003008149,2003,49,1.0,1,1,2,3,0.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2003008178,2003,48,1.0,1,1,2,1,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2003008184,2003,47,1.0,1,1,3,0,3.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2003008187,2003,47,1.0,1,1,2,1,2.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2003008188,2003,47,1.0,1,1,3,0,0.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003008202,2003,46,1.0,1,1,2,2,3.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2003008206,2003,47,1.0,3,1,2,2,1.0,-10.0,1,1,1,1,4,6250.0,25000.0
2003008210,2003,49,2.0,3,1,4,3,0.0,-10.0,1,1,4,1,7,7142.857142857143,50000.0
2003008212,2003,48,1.0,3,1,2,1,0.0,-10.0,1,1,3,1,3,8333.333333333334,25000.0
2003008232,2003,48,1.0,1,1,3,0,0.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2003008248,2003,46,1.0,1,1,2,1,0.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2003008267,2003,49,1.0,1,1,5,0,0.0,-10.0,-9,1,4,1,5,5000.0,25000.0
2003008286,2003,46,2.0,3,1,2,4,2.0,-10.0,-9,1,2,2,6,8333.333333333334,50000.0
2003008327,2003,49,2.0,3,1,6,0,3.0,-10.0,-9,2,3,1,6,8333.333333333334,50000.0
2003008332,2003,49,2.0,3,1,4,2,2.0,-10.0,-9,1,3,1,6,8333.333333333334,50000.0
2003008333,2003,49,1.0,3,1,2,1,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003008344,2003,46,1.0,1,1,2,2,2.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2003008354,2003,47,1.0,1,1,2,4,1.0,-10.0,2,2,2,1,6,4166.666666666667,25000.0
2003008364,2003,46,1.0,1,1,3,0,0.0,-10.0,2,4,6,1,3,8333.333333333334,25000.0
2003008366,2003,47,1.0,3,1,2,1,1.0,-10.0,3,3,5,1,3,8333.333333333334,25000.0
2003008374,2003,46,1.0,1,1,1,2,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2003008385,2003,47,1.0,1,1,2,2,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2003008402,2003,47,1.0,1,1,4,1,3.0,-10.0,-9,1,1,1,5,5000.0,25000.0
2003008409,2003,47,1.0,1,1,1,3,0.0,-10.0,1,4,6,1,4,6250.0,25000.0
2003008413,2003,46,1.0,1,1,3,0,0.0,-10.0,3,3,5,1,3,8333.333333333334,25000.0
